"","id","days_to_event","date_out","out_event","date_in","in_event","breed","color","intake_age"
"18432","A747248",2,"04/19/2017 02:50:00 PM","Transfer","04/17/2017 11:23:00 AM","Stray","Siamese Mix","Cream",3
"18433","A768703",69,NA,"Censored","03/23/2018 05:26:00 PM","Stray","Domestic Shorthair Mix","Blue",96
"18434","A737917",13,"11/19/2016 01:18:00 PM","Adoption","11/06/2016 04:18:00 PM","Stray","Domestic Shorthair Mix","White/Brown Tabby",4
"18435","A641025",31,"01/08/2017 05:11:00 PM","Adoption","12/08/2016 08:31:00 AM","Public Assist","Domestic Shorthair Mix","Tortie",48
"18436","A721259",5,"02/29/2016 01:52:00 PM","Transfer","02/24/2016 11:01:00 AM","Stray","Domestic Shorthair Mix","Black/White",12
"18437","A762748",5,"12/01/2017 02:26:00 PM","Transfer","11/26/2017 12:15:00 PM","Stray","Domestic Shorthair Mix","Gray Tabby/White",3
"18438","A707735",52,"09/07/2015 05:11:00 PM","Adoption","07/17/2015 06:50:00 AM","Stray","Domestic Shorthair Mix","Black/White",4
"18439","A714219",50,"12/08/2015 09:43:00 AM","Adoption","10/19/2015 05:04:00 PM","Stray","Domestic Shorthair Mix","Torbie",4
"18440","A672402",7,"02/16/2014 04:33:00 PM","Adoption","02/09/2014 02:13:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",10
"18441","A685915",11,"08/25/2014 07:09:00 PM","Transfer","08/14/2014 01:44:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",6
"18442","A742055",9,"01/22/2017 07:17:00 PM","Transfer","01/13/2017 06:32:00 PM","Stray","Domestic Shorthair Mix","Blue",12
"18443","A735031",4,"09/21/2016 02:16:00 PM","Transfer","09/17/2016 12:02:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",4
"18444","A758745",4,"09/25/2017 06:58:00 AM","Adoption","09/21/2017 11:28:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby",36
"18445","A700312",49,"05/30/2015 02:21:00 PM","Adoption","04/11/2015 03:29:00 PM","Stray","Snowshoe Mix","Lynx Point",36
"18446","A659621",15,"11/05/2013 03:44:00 PM","Adoption","10/21/2013 06:00:00 PM","Owner Surrender","Domestic Shorthair Mix","Tortie",3
"18447","A758165",2,"09/14/2017 07:33:00 PM","Adoption","09/12/2017 10:58:00 AM","Owner Surrender","American Shorthair Mix","White/Blue",12
"18448","A681425",27,"07/13/2014 11:20:00 AM","Adoption","06/16/2014 02:35:00 PM","Owner Surrender","Maine Coon Mix","Brown Tabby/White",60
"18449","A768188",32,"04/15/2018 03:45:00 PM","Adoption","03/14/2018 02:20:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue Tabby",24
"18450","A757832",35,"10/12/2017 06:58:00 AM","Adoption","09/07/2017 12:31:00 PM","Stray","Siamese Mix","Lynx Point",2
"18451","A727126",41,"06/28/2016 02:44:00 PM","Adoption","05/18/2016 01:50:00 PM","Stray","Domestic Longhair Mix","Blue Tabby",4
"18452","A667006",1,"11/12/2013 02:10:00 PM","Transfer","11/11/2013 11:11:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby/White",5
"18453","A761852",3,"11/13/2017 05:25:00 PM","Adoption","11/10/2017 03:28:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue Tabby/White",2
"18454","A702148",86,"08/04/2015 04:26:00 PM","Adoption","05/10/2015 08:19:00 AM","Stray","Domestic Shorthair Mix","Orange Tabby/White",1
"18455","A692596",1,"11/24/2014 09:00:00 AM","Transfer","11/23/2014 11:27:00 AM","Stray","Domestic Shorthair Mix","Tortie",4
"18456","A697714",4,"03/03/2015 03:16:00 PM","Transfer","02/27/2015 10:54:00 AM","Stray","Himalayan","Flame Point",6
"18457","A728526",1,"06/06/2016 09:00:00 AM","Transfer","06/05/2016 12:45:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",12
"18458","A667100",1,"11/13/2013 03:58:00 PM","Transfer","11/12/2013 03:22:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",12
"18459","A741200",5,"01/03/2017 05:44:00 PM","Adoption","12/29/2016 01:09:00 PM","Stray","Domestic Shorthair Mix","White/Brown Tabby",2
"18460","A666958",6,"11/16/2013 06:10:00 PM","Adoption","11/10/2013 11:59:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby/White",3
"18461","A745142",1,"03/14/2017 09:00:00 AM","Transfer","03/13/2017 01:24:00 PM","Stray","Siamese Mix","White/Black",12
"18462","A740254",1,"12/14/2016 08:02:00 AM","Transfer","12/13/2016 04:25:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",3
"18463","A676151",24,"04/29/2014 05:16:00 PM","Adoption","04/05/2014 02:01:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",1
"18464","A734015",7,"09/07/2016 06:33:00 PM","Adoption","08/31/2016 11:36:00 AM","Stray","Maine Coon","Brown Tabby",60
"18465","A731627",47,"09/10/2016 04:41:00 PM","Adoption","07/25/2016 11:00:00 AM","Stray","Domestic Shorthair Mix","Black",5
"18466","A705254",1,"06/16/2015 09:00:00 AM","Transfer","06/15/2015 12:22:00 PM","Stray","Domestic Shorthair Mix","Calico",1
"18467","A749016",1,"05/11/2017 02:12:00 PM","Transfer","05/10/2017 11:02:00 AM","Stray","Domestic Shorthair Mix","Blue Tabby",1
"18468","A726633",58,"07/09/2016 06:33:00 PM","Adoption","05/12/2016 05:31:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",4
"18469","A754748",4,"07/28/2017 01:01:00 PM","Transfer","07/24/2017 11:27:00 AM","Stray","Domestic Shorthair Mix","Black/White",12
"18470","A719823",10,"02/07/2016 06:26:00 PM","Adoption","01/28/2016 01:14:00 PM","Public Assist","Domestic Shorthair Mix","White/Blue",6
"18471","A735531",4,"09/29/2016 12:41:00 PM","Transfer","09/25/2016 11:11:00 AM","Stray","Domestic Shorthair Mix","Blue",1
"18472","A713282",20,"10/25/2015 03:09:00 PM","Transfer","10/05/2015 11:09:00 AM","Stray","Domestic Shorthair Mix","Black",96
"18473","A721916",5,"03/12/2016 04:41:00 PM","Transfer","03/07/2016 11:10:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",24
"18474","A735168",2,"09/21/2016 02:15:00 PM","Transfer","09/19/2016 06:07:00 PM","Stray","Domestic Shorthair Mix","Black",4
"18475","A750154",4,"05/27/2017 06:42:00 PM","Adoption","05/23/2017 04:02:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"18476","A727630",1,"05/25/2016 06:34:00 PM","Transfer","05/24/2016 07:53:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",4
"18477","A734424",17,"09/23/2016 05:07:00 PM","Transfer","09/06/2016 12:48:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",1
"18478","A753368",8,"07/13/2017 06:08:00 PM","Adoption","07/05/2017 01:53:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",2
"18479","A671925",11,"02/12/2014 03:58:00 PM","Transfer","02/01/2014 12:53:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",12
"18480","A710899",1,"08/30/2015 09:00:00 AM","Transfer","08/29/2015 03:18:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",24
"18481","A705265",8,"06/23/2015 01:39:00 PM","Transfer","06/15/2015 01:14:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",12
"18482","A678318",21,"05/28/2014 03:19:00 PM","Transfer","05/07/2014 12:25:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",24
"18483","A741541",1,"01/04/2017 09:00:00 AM","Transfer","01/03/2017 03:32:00 PM","Stray","Domestic Shorthair Mix","Black/White",12
"18484","A707639",9,"07/24/2015 01:59:00 PM","Adoption","07/15/2015 02:28:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",12
"18485","A719590",54,"03/17/2016 05:49:00 PM","Adoption","01/23/2016 11:20:00 AM","Stray","Domestic Shorthair Mix","Calico",1
"18486","A713495",43,"11/19/2015 05:03:00 PM","Adoption","10/07/2015 02:53:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"18487","A676339",58,"06/05/2014 03:38:00 PM","Adoption","04/08/2014 12:01:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",3
"18488","A702658",63,"07/18/2015 07:02:00 PM","Adoption","05/16/2015 02:54:00 PM","Stray","Domestic Shorthair Mix","Blue",2
"18489","A748935",54,"07/01/2017 05:36:00 PM","Adoption","05/08/2017 04:28:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",1
"18490","A735667",113,"01/18/2017 03:26:00 PM","Transfer","09/27/2016 11:07:00 AM","Owner Surrender","Domestic Shorthair Mix","Black",3
"18491","A656317",9,"04/11/2017 06:29:00 PM","Adoption","04/02/2017 05:53:00 PM","Owner Surrender","Siamese Mix","Lynx Point",36
"18492","A734912",2,"09/17/2016 12:17:00 PM","Transfer","09/15/2016 10:25:00 AM","Stray","Domestic Shorthair Mix","Cream Tabby/White",1
"18493","A693387",8,"12/15/2014 09:27:00 AM","Died","12/07/2014 08:32:00 AM","Stray","Siamese Mix","Flame Point",120
"18494","A721241",4,"02/27/2016 07:25:00 PM","Transfer","02/23/2016 06:14:00 PM","Stray","Domestic Shorthair Mix","Black/White",24
"18495","A689277",62,"12/02/2014 12:37:00 PM","Adoption","10/01/2014 03:42:00 PM","Stray","Domestic Shorthair Mix","Black/White",4
"18496","A702189",13,"05/23/2015 04:00:00 PM","Adoption","05/10/2015 01:16:00 PM","Owner Surrender","Domestic Shorthair Mix","Brown Tabby",12
"18497","A752198",6,"06/25/2017 05:52:00 PM","Adoption","06/19/2017 03:38:00 PM","Stray","Domestic Shorthair Mix","Black",1
"18498","A750051",30,"06/22/2017 02:38:00 PM","Euthanasia","05/23/2017 11:16:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",3
"18499","A689031",33,"10/31/2014 05:20:00 PM","Adoption","09/28/2014 12:28:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"18500","A683651",4,"07/17/2014 05:02:00 PM","Adoption","07/13/2014 12:06:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",2
"18501","A678989",1,"05/15/2014 11:25:00 AM","Transfer","05/14/2014 11:57:00 PM","Stray","Domestic Medium Hair Mix","Black Smoke",3
"18502","A751659",4,"06/14/2017 10:41:00 AM","Transfer","06/10/2017 04:48:00 PM","Stray","Domestic Shorthair Mix","Tortie",3
"18503","A667388",6,"11/23/2013 02:26:00 PM","Transfer","11/17/2013 12:13:00 PM","Stray","Domestic Longhair Mix","Brown Tabby/White",12
"18504","A689633",2,"10/09/2014 09:00:00 AM","Transfer","10/07/2014 12:57:00 PM","Stray","Domestic Shorthair Mix","Blue",4
"18505","A771168",30,NA,"Censored","05/01/2018 01:48:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",4
"18506","A738309",9,"11/21/2016 06:41:00 PM","Adoption","11/12/2016 04:15:00 PM","Stray","Domestic Medium Hair Mix","White/Gray",3
"18507","A712982",12,"10/04/2015 03:03:00 PM","Transfer","09/22/2015 12:28:00 PM","Stray","Domestic Shorthair Mix","Black",0
"18508","A678453",45,"06/23/2014 02:27:00 PM","Adoption","05/09/2014 10:38:00 AM","Stray","Domestic Shorthair Mix","Black",1
"18509","A684965",6,"08/06/2014 02:23:00 PM","Transfer","07/31/2014 12:25:00 AM","Stray","Domestic Shorthair","Tortie",4
"18510","A699915",18,"04/22/2015 02:57:00 PM","Transfer","04/04/2015 12:10:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",24
"18511","A725802",36,"06/08/2016 02:06:00 PM","Transfer","05/03/2016 12:13:00 PM","Owner Surrender","Domestic Longhair Mix","Blue Tabby",132
"18512","A697322",7,"02/28/2015 05:25:00 PM","Adoption","02/21/2015 03:38:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",24
"18513","A675849",64,"06/04/2014 12:40:00 PM","Adoption","04/01/2014 03:37:00 PM","Stray","Domestic Shorthair Mix","Torbie/White",1
"18514","A676351",1,"04/09/2014 06:30:00 PM","Transfer","04/08/2014 01:53:00 PM","Stray","Domestic Shorthair Mix","Blue/White",36
"18515","A732819",44,"09/26/2016 02:11:00 PM","Transfer","08/13/2016 02:22:00 PM","Public Assist","Domestic Shorthair Mix","Blue",9
"18516","A683226",13,"07/22/2014 01:08:00 PM","Transfer","07/09/2014 12:58:00 PM","Public Assist","Domestic Shorthair Mix","Cream Tabby",12
"18517","A726532",206,"12/03/2016 10:51:00 AM","Adoption","05/11/2016 05:36:00 PM","Stray","Domestic Shorthair Mix","Torbie/White",4
"18518","A685699",52,"10/02/2014 11:02:00 AM","Adoption","08/11/2014 02:23:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",96
"18519","A727730",4,"05/29/2016 12:00:00 AM","Transfer","05/25/2016 12:25:00 PM","Stray","Domestic Medium Hair Mix","Black Tabby/White",4
"18520","A712070",109,"01/03/2016 02:00:00 PM","Adoption","09/16/2015 02:05:00 PM","Owner Surrender","British Shorthair Mix","Cream Tabby",60
"18521","A705105",25,"07/08/2015 06:34:00 PM","Adoption","06/13/2015 11:30:00 AM","Stray","Domestic Medium Hair Mix","Orange Tabby/White",1
"18522","A699471",12,"04/08/2015 01:14:00 PM","Transfer","03/27/2015 05:11:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",24
"18523","A688967",1,"09/28/2014 09:00:00 AM","Transfer","09/27/2014 11:06:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby/White",4
"18524","A751948",58,"08/12/2017 04:04:00 PM","Adoption","06/15/2017 04:39:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",1
"18525","A726904",43,"06/28/2016 07:25:00 PM","Adoption","05/16/2016 11:44:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby/White",1
"18526","A749862",7,"05/27/2017 05:12:00 PM","Adoption","05/20/2017 02:33:00 PM","Owner Surrender","Domestic Shorthair Mix","Cream Tabby",1
"18527","A707069",117,"11/01/2015 04:27:00 PM","Adoption","07/07/2015 01:26:00 PM","Stray","Domestic Shorthair Mix","Tortie",1
"18528","A752150",21,"07/10/2017 12:00:00 AM","Transfer","06/19/2017 11:18:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"18529","A686602",2,"08/26/2014 09:00:00 AM","Transfer","08/24/2014 12:08:00 PM","Stray","Domestic Shorthair Mix","Blue",12
"18530","A703181",65,"07/25/2015 06:08:00 PM","Adoption","05/21/2015 01:12:00 PM","Stray","Domestic Shorthair Mix","White/Brown Tabby",12
"18531","A713016",37,"11/07/2015 06:16:00 PM","Adoption","10/01/2015 03:29:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",6
"18532","A738170",6,"11/16/2016 05:42:00 PM","Adoption","11/10/2016 03:29:00 PM","Owner Surrender","Domestic Shorthair Mix","Tortie",2
"18533","A730290",74,"09/13/2016 01:26:00 PM","Adoption","07/01/2016 01:52:00 PM","Stray","Domestic Shorthair","Cream Tabby/White",2
"18534","A725264",67,"07/03/2016 05:24:00 PM","Adoption","04/27/2016 12:24:00 PM","Owner Surrender","Domestic Shorthair Mix","Brown Tabby/White",1
"18535","A703724",72,"08/08/2015 10:54:00 AM","Adoption","05/28/2015 12:01:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",5
"18536","A756208",31,"09/15/2017 12:34:00 PM","Transfer","08/15/2017 04:49:00 PM","Owner Surrender","Domestic Shorthair Mix","Orange Tabby",4
"18537","A752728",158,"12/01/2017 01:57:00 PM","Adoption","06/26/2017 06:14:00 PM","Stray","Domestic Shorthair Mix","Black",1
"18538","A730069",33,"07/31/2016 05:59:00 PM","Adoption","06/28/2016 07:12:00 AM","Stray","Domestic Shorthair Mix","Black/White",1
"18539","A757422",16,"09/18/2017 12:00:00 AM","Transfer","09/02/2017 12:39:00 PM","Owner Surrender","Domestic Shorthair Mix","Orange",48
"18540","A731917",12,"08/10/2016 05:31:00 PM","Adoption","07/29/2016 11:50:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",2
"18541","A734067",8,"09/08/2016 11:42:00 AM","Transfer","08/31/2016 06:43:00 PM","Stray","Domestic Shorthair Mix","Black/White",12
"18542","A700764",46,"06/04/2015 10:56:00 AM","Adoption","04/19/2015 11:36:00 AM","Stray","Domestic Shorthair Mix","Cream Tabby",4
"18543","A722359",6,"03/21/2016 12:27:00 PM","Transfer","03/15/2016 01:33:00 PM","Stray","Domestic Shorthair Mix","Blue Tabby",12
"18544","A672820",36,"03/25/2014 11:51:00 AM","Adoption","02/17/2014 02:22:00 PM","Owner Surrender","Domestic Shorthair Mix","Black/White",1
"18545","A701610",164,"10/13/2015 02:44:00 PM","Adoption","05/02/2015 11:11:00 AM","Stray","Domestic Medium Hair Mix","Cream",4
"18546","A755767",13,"08/21/2017 12:47:00 PM","Transfer","08/08/2017 04:06:00 PM","Owner Surrender","Domestic Longhair Mix","Black",132
"18547","A677480",2,"04/27/2014 12:25:00 PM","Transfer","04/25/2014 02:40:00 PM","Owner Surrender","Domestic Shorthair Mix","Black",4
"18548","A728169",11,"06/12/2016 12:56:00 PM","Adoption","06/01/2016 12:58:00 PM","Stray","Domestic Shorthair Mix","Black/White",1
"18549","A713829",64,"12/16/2015 04:37:00 PM","Adoption","10/13/2015 07:00:00 PM","Stray","Domestic Shorthair Mix","Blue",1
"18550","A754423",22,"08/11/2017 02:13:00 PM","Transfer","07/20/2017 03:25:00 PM","Stray","Domestic Medium Hair Mix","Brown Tabby/White",2
"18551","A680124",29,"06/28/2014 05:23:00 PM","Adoption","05/30/2014 11:05:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",1
"18552","A682379",15,"07/12/2014 12:14:00 PM","Adoption","06/27/2014 11:01:00 AM","Stray","Domestic Shorthair Mix","Black/White",3
"18553","A739209",88,"02/25/2017 12:40:00 PM","Adoption","11/29/2016 12:04:00 PM","Stray","Domestic Shorthair Mix","Black",1
"18554","A756286",4,"08/21/2017 05:46:00 PM","Adoption","08/17/2017 11:34:00 AM","Stray","Domestic Shorthair Mix","Cream Tabby/White",1
"18555","A761829",1,"11/11/2017 06:53:00 AM","Transfer","11/10/2017 11:36:00 AM","Stray","Domestic Shorthair Mix","Black Tabby",1
"18556","A672631",13,"02/26/2014 04:48:00 PM","Transfer","02/13/2014 06:45:00 PM","Owner Surrender","Domestic Shorthair Mix","Calico",36
"18557","A743186",1,"02/06/2017 09:00:00 AM","Transfer","02/05/2017 01:50:00 PM","Stray","Domestic Longhair","Blue Tabby",12
"18558","A664928",10,"10/21/2013 03:37:00 PM","Transfer","10/11/2013 08:28:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",60
"18559","A759485",4,"10/06/2017 06:06:00 PM","Adoption","10/02/2017 01:59:00 PM","Stray","Domestic Shorthair Mix","Cream Tabby",2
"18560","A736548",1,"10/13/2016 09:00:00 AM","Transfer","10/12/2016 01:09:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",5
"18561","A695666",1,"01/21/2015 09:00:00 AM","Transfer","01/20/2015 11:32:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby/White",4
"18562","A724890",5,"04/27/2016 11:00:00 AM","Transfer","04/22/2016 04:01:00 PM","Stray","Domestic Shorthair Mix","Black/White",6
"18563","A732389",36,"09/11/2016 03:27:00 PM","Transfer","08/06/2016 07:06:00 PM","Public Assist","Domestic Shorthair Mix","Tortie",12
"18564","A692263",8,"11/25/2014 06:38:00 PM","Transfer","11/17/2014 05:21:00 PM","Stray","Domestic Shorthair Mix","Black",24
"18565","A701793",73,"07/16/2015 11:09:00 AM","Adoption","05/04/2015 06:02:00 PM","Stray","Siamese Mix","Lynx Point/White",3
"18566","A732779",1,"08/14/2016 12:00:00 AM","Transfer","08/13/2016 11:38:00 AM","Public Assist","Domestic Shorthair Mix","Blue/White",36
"18567","A732495",7,"08/15/2016 07:06:00 PM","Adoption","08/08/2016 05:14:00 PM","Owner Surrender","Domestic Medium Hair Mix","Blue Tabby/White",2
"18568","A754507",84,"10/13/2017 08:57:00 AM","Adoption","07/21/2017 02:02:00 PM","Stray","Domestic Shorthair Mix","Black",4
"18569","A709881",1,"08/15/2015 09:00:00 AM","Transfer","08/14/2015 11:27:00 AM","Stray","Domestic Shorthair Mix","Calico",3
"18570","A725503",44,"07/01/2016 03:40:00 PM","Adoption","05/18/2016 03:08:00 PM","Owner Surrender","Domestic Shorthair Mix","Blue",12
"18571","A770673",15,"05/08/2018 03:23:00 PM","Transfer","04/23/2018 04:09:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",4
"18572","A690079",3,"10/17/2014 11:21:00 AM","Transfer","10/14/2014 06:00:00 AM","Owner Surrender","Domestic Shorthair","Blue/White",1
"18573","A691272",1,"11/03/2014 09:00:00 AM","Transfer","11/02/2014 11:14:00 AM","Stray","Domestic Shorthair Mix","Black",12
"18574","A747166",81,"07/05/2017 06:36:00 PM","Adoption","04/15/2017 04:12:00 PM","Stray","Siamese Mix","Tortie Point",24
"18575","A757482",84,"11/26/2017 06:24:00 PM","Adoption","09/03/2017 11:32:00 AM","Owner Surrender","Domestic Shorthair Mix","Black/White",4
"18576","A684873",14,"08/12/2014 01:39:00 PM","Transfer","07/29/2014 05:36:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby",36
"18577","A684044",4,"07/22/2014 04:57:00 PM","Adoption","07/18/2014 04:06:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",2
"18578","A680192",85,"08/23/2014 12:59:00 PM","Adoption","05/30/2014 01:17:00 PM","Owner Surrender","Domestic Shorthair Mix","Black Smoke/White",12
"18579","A731957",27,"08/26/2016 04:18:00 PM","Adoption","07/30/2016 10:07:00 AM","Owner Surrender","Domestic Shorthair Mix","Cream Tabby/White",3
"18580","A710640",1,"08/26/2015 09:00:00 AM","Transfer","08/25/2015 02:05:00 PM","Stray","Domestic Shorthair Mix","Orange Tabby/White",48
"18581","A769413",3,"04/07/2018 12:56:00 PM","Transfer","04/04/2018 03:33:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby/White",120
"18582","A731383",19,"08/09/2016 05:05:00 PM","Transfer","07/21/2016 01:03:00 PM","Stray","Domestic Shorthair Mix","Brown Tabby",2
"18583","A770016",47,NA,"Censored","04/14/2018 12:10:00 PM","Stray","Domestic Shorthair Mix","Black",3
"18584","A767446",30,"03/31/2018 01:48:00 PM","Adoption","03/01/2018 10:50:00 AM","Owner Surrender","Domestic Shorthair Mix","Tortie",5
"18585","A661553",12,"07/25/2014 04:46:00 PM","Transfer","07/13/2014 11:07:00 AM","Stray","Domestic Shorthair Mix","Brown Tabby",12
